id,nombre,correo,telefono,tipo_documento,numero_documento,estado
,Juan Perez,anamartinez@hotmail.com,3102494929,TI,28270766,ACTIVO
,Ana Martinez,carlosgomez@hotmail.com,3015893467,CE,21005926,ACTIVO
22278.0,Ana Martinez,luisrojas@hotmail.com,3027897626,TI,31135599,SUSPENDIDO
,Luis Rojas,juanperez@yahoo.com,3006851132,CE,48686149,SUSPENDIDO
69673.0,Juan Perez,luisrojas@gmail.com,abc123,CE,56426965,ACTIVO
,Luis Rojas,sofiatorres@gmail.com,3011272379,CC,25736130,SUSPENDIDO
55531.0,Maria Lopez,anamartinez@gmail.com,3025647046,CC,82157016,desconocido
,Carlos Gomez,luisrojas@yahoo.com,3116031048,TI,29259106,SUSPENDIDO
66315.0,Sofia Torres,juanperez@gmail.com,3026497729,TI,38337764,desconocido
68708.0,Ana Martinez,anamartinez@yahoo.com,3017544930,CC,,SUSPENDIDO
14875.0,Luis Rojas,sofiatorres@hotmail.com,abc123,CE,70835020,ACTIVO
68862.0,Carlos Gomez,,3103190049,CE,31896805,INACTIVO
563.0,Ana Martinez,anamartinez@hotmail.com,abc123,TI,18919669,SUSPENDIDO
74659.0,Luis Rojas,,3119651345,CE,33823180,ACTIVO
70055.0,Juan Perez,juanperez@hotmail.com,abc123,TI,27665136,SUSPENDIDO
31146.0,Juan Perez,sofiatorres@yahoo.com,3105687772,CC,46047348,desconocido
25217.0,Juan Perez,,3008651809,CE,30342882,ACTIVO
,Carlos Gomez,luisrojas@yahoo.com,3002754428,CC,47673709,ACTIVO
24522.0,Ana Martinez,,3006171309,CE,48707007,SUSPENDIDO
50063.0,Sofia Torres,juanperez@yahoo.com,abc123,TI,74792558,INACTIVO
1940.0,Maria Lopez,sofiatorres@hotmail.com,3021669211,CE,,INACTIVO
67416.0,Luis Rojas,,3111880904,TI,99576150,INACTIVO
,Maria Lopez,juanperez@gmail.com,3106572800,CC,92321110,SUSPENDIDO
16495.0,Luis Rojas,juanperez@hotmail.com,3116990350,TI,14940729,INACTIVO
13176.0,Carlos Gomez,,3026452308,TI,98683762,INACTIVO
,Sofia Torres,anamartinez@yahoo.com,3026680795,CC,55626124,INACTIVO
12594.0,Juan Perez,anamartinez@gmail.com,abc123,CE,61817601,ACTIVO
47399.0,Maria Lopez,,3025324782,CE,30277627,ACTIVO
49599.0,Luis Rojas,,3011720823,TI,26169177,INACTIVO
23226.0,Carlos Gomez,juanperez@gmail.com,3029921536,CE,75602974,desconocido
73967.0,Maria Lopez,,3025247590,TI,41367770,ACTIVO
3978.0,Sofia Torres,,3005560443,CC,42993361,ACTIVO
98243.0,Juan Perez,luisrojas@gmail.com,abc123,TI,70774529,ACTIVO
,Carlos Gomez,anamartinez@yahoo.com,3003813818,CC,30758557,SUSPENDIDO
39413.0,Luis Rojas,,3017076521,CC,61400343,INACTIVO
48656.0,Ana Martinez,,3008762867,CE,53426408,INACTIVO
25984.0,Carlos Gomez,anamartinez@hotmail.com,3014424919,CC,84173443,ACTIVO
54664.0,Maria Lopez,,3021560130,CE,40061645,INACTIVO
18714.0,Juan Perez,,3011671910,TI,69848745,SUSPENDIDO
14534.0,Luis Rojas,,3011153067,CC,82847643,INACTIVO
36447.0,Juan Perez,,3009279288,CC,30255041,SUSPENDIDO
89590.0,Carlos Gomez,anamartinez@hotmail.com,3005524201,TI,34551617,desconocido
,Juan Perez,marialopez@hotmail.com,3022037096,TI,21165156,ACTIVO
,Ana Martinez,marialopez@hotmail.com,3027059185,CE,71428677,INACTIVO
41863.0,Ana Martinez,marialopez@hotmail.com,abc123,CE,83842387,ACTIVO
35000.0,Sofia Torres,marialopez@hotmail.com,abc123,CC,11019790,INACTIVO
,Luis Rojas,sofiatorres@yahoo.com,3104206798,CE,90269761,SUSPENDIDO
4907.0,Ana Martinez,anamartinez@gmail.com,abc123,TI,32427271,ACTIVO
99409.0,Maria Lopez,,3019837653,TI,79891376,INACTIVO
60145.0,Juan Perez,marialopez@hotmail.com,abc123,TI,80091750,SUSPENDIDO
29744.0,Juan Perez,juanperez@hotmail.com,3011310893,TI,,SUSPENDIDO
48327.0,Juan Perez,,3116290421,CE,55915172,ACTIVO
50608.0,Juan Perez,carlosgomez@hotmail.com,abc123,CE,89570668,INACTIVO
62141.0,Sofia Torres,juanperez@hotmail.com,abc123,TI,42394905,SUSPENDIDO
47825.0,Maria Lopez,sofiatorres@hotmail.com,3114437231,CC,24436481,desconocido
87017.0,Ana Martinez,juanperez@gmail.com,3014310075,TI,,ACTIVO
12160.0,Sofia Torres,luisrojas@yahoo.com,3004445624,CC,,SUSPENDIDO
65382.0,Ana Martinez,carlosgomez@yahoo.com,3115621119,CE,,SUSPENDIDO
26483.0,Maria Lopez,luisrojas@hotmail.com,3027564466,CC,41959392,SUSPENDIDO
83872.0,Ana Martinez,marialopez@yahoo.com,3104040663,TI,21577882,INACTIVO
18902.0,Carlos Gomez,,3008777329,CC,28560632,INACTIVO
60967.0,Ana Martinez,juanperez@yahoo.com,3119788774,TI,,ACTIVO
49352.0,Luis Rojas,carlosgomez@gmail.com,abc123,TI,29308944,ACTIVO
21567.0,Sofia Torres,anamartinez@hotmail.com,3001610900,TI,22514713,ACTIVO
6104.0,Luis Rojas,,3111908148,CC,43104429,INACTIVO
33523.0,Sofia Torres,,3008382124,CE,34031880,SUSPENDIDO
23366.0,Sofia Torres,carlosgomez@yahoo.com,3002971517,CE,77595775,SUSPENDIDO
5126.0,Carlos Gomez,,3116265298,CC,63129546,INACTIVO
88296.0,Luis Rojas,juanperez@gmail.com,abc123,CE,87875601,INACTIVO
,Ana Martinez,sofiatorres@yahoo.com,3026769972,CE,16559538,ACTIVO
24986.0,Sofia Torres,,3111695667,TI,92405014,SUSPENDIDO
5329.0,Ana Martinez,anamartinez@yahoo.com,3018155169,TI,11339251,desconocido
,Juan Perez,marialopez@gmail.com,3013476534,CC,28520311,ACTIVO
,Carlos Gomez,luisrojas@yahoo.com,3113284325,CC,96264559,ACTIVO
63829.0,Sofia Torres,juanperez@gmail.com,3025900464,CE,,INACTIVO
57167.0,Maria Lopez,carlosgomez@yahoo.com,3109710956,TI,,INACTIVO
38907.0,Carlos Gomez,marialopez@yahoo.com,3026066202,CC,36699565,INACTIVO
67939.0,Maria Lopez,marialopez@gmail.com,abc123,CC,80636115,INACTIVO
64030.0,Juan Perez,anamartinez@gmail.com,abc123,CE,18548786,SUSPENDIDO
48638.0,Ana Martinez,luisrojas@yahoo.com,3019612431,TI,,ACTIVO
,Juan Perez,anamartinez@yahoo.com,3102001191,CC,84039636,SUSPENDIDO
32091.0,Ana Martinez,,3103766652,CE,58037321,ACTIVO
87328.0,Ana Martinez,,3112932893,CE,68774523,INACTIVO
,Juan Perez,anamartinez@gmail.com,3017943264,TI,81603701,INACTIVO
80372.0,Sofia Torres,sofiatorres@gmail.com,3002185658,CC,43248132,desconocido
58204.0,Carlos Gomez,,3015667108,CE,69551719,SUSPENDIDO
29200.0,Sofia Torres,sofiatorres@yahoo.com,abc123,CC,16977090,SUSPENDIDO
,Luis Rojas,carlosgomez@gmail.com,3101922012,TI,12352368,ACTIVO
47582.0,Luis Rojas,,3009957918,CC,38207974,ACTIVO
84352.0,Sofia Torres,anamartinez@gmail.com,3019628499,CE,,INACTIVO
59210.0,Ana Martinez,,3018194587,CE,66906940,ACTIVO
58917.0,Carlos Gomez,,3022280694,CC,95143764,SUSPENDIDO
95073.0,Juan Perez,luisrojas@yahoo.com,3004841173,CC,88748531,INACTIVO
,Carlos Gomez,marialopez@hotmail.com,3001763528,CC,26222722,SUSPENDIDO
20329.0,Juan Perez,carlosgomez@hotmail.com,abc123,CC,88258594,SUSPENDIDO
88437.0,Luis Rojas,juanperez@hotmail.com,3117725883,CC,,INACTIVO
42102.0,Sofia Torres,anamartinez@hotmail.com,abc123,CE,82265226,SUSPENDIDO
59588.0,Luis Rojas,sofiatorres@gmail.com,abc123,CC,43516595,SUSPENDIDO
33734.0,Luis Rojas,,3023809691,TI,33728584,SUSPENDIDO
11326.0,Ana Martinez,,3101297269,CE,60101301,SUSPENDIDO
17276.0,Sofia Torres,anamartinez@gmail.com,abc123,CC,31589754,ACTIVO
35606.0,Ana Martinez,,3006035260,TI,89101527,INACTIVO
75884.0,Juan Perez,carlosgomez@hotmail.com,3118754021,CC,79363329,desconocido
,Sofia Torres,marialopez@hotmail.com,3018170261,CE,16086820,SUSPENDIDO
,Carlos Gomez,marialopez@hotmail.com,3116775173,TI,35041476,ACTIVO
,Maria Lopez,luisrojas@hotmail.com,3012719380,CC,92956357,INACTIVO
10891.0,Maria Lopez,marialopez@yahoo.com,3005318556,TI,37700398,ACTIVO
,Sofia Torres,anamartinez@gmail.com,3006525869,CC,88553862,INACTIVO
,Sofia Torres,juanperez@hotmail.com,3024905762,CE,74391922,SUSPENDIDO
,Luis Rojas,luisrojas@hotmail.com,3026071711,TI,41465758,ACTIVO
31286.0,Carlos Gomez,juanperez@yahoo.com,3113776115,CE,90651006,ACTIVO
29606.0,Juan Perez,anamartinez@hotmail.com,abc123,CE,29006956,SUSPENDIDO
34039.0,Sofia Torres,sofiatorres@yahoo.com,3119834970,TI,38759628,desconocido
,Luis Rojas,juanperez@gmail.com,3115976594,CC,55660032,SUSPENDIDO
39851.0,Juan Perez,luisrojas@gmail.com,3027635941,TI,41198831,desconocido
12361.0,Luis Rojas,marialopez@gmail.com,abc123,TI,48974701,ACTIVO
2785.0,Sofia Torres,,3017024440,TI,66175512,INACTIVO
57183.0,Juan Perez,juanperez@gmail.com,abc123,CC,69126947,ACTIVO
2331.0,Luis Rojas,marialopez@gmail.com,3015116308,CC,88204922,ACTIVO
85165.0,Sofia Torres,,3024005964,CE,95960900,ACTIVO
21358.0,Sofia Torres,,3018681787,CC,83476353,SUSPENDIDO
13173.0,Ana Martinez,carlosgomez@gmail.com,3022104350,CC,,SUSPENDIDO
5439.0,Luis Rojas,marialopez@hotmail.com,3013888969,TI,,SUSPENDIDO
56924.0,Maria Lopez,,3004302807,CC,79094606,SUSPENDIDO
99106.0,Carlos Gomez,marialopez@yahoo.com,abc123,CE,51305267,ACTIVO
,Ana Martinez,sofiatorres@gmail.com,3103192991,TI,84569881,INACTIVO
59721.0,Juan Perez,,3002812177,CE,77506782,INACTIVO
58815.0,Juan Perez,sofiatorres@gmail.com,3118293305,CE,41476497,desconocido
81952.0,Maria Lopez,juanperez@hotmail.com,3111722411,CC,,SUSPENDIDO
87951.0,Maria Lopez,carlosgomez@yahoo.com,3008943481,CE,44987884,desconocido
94136.0,Luis Rojas,anamartinez@hotmail.com,3004115953,TI,80514552,INACTIVO
53970.0,Juan Perez,,3028108798,CE,38942947,INACTIVO
,Maria Lopez,luisrojas@gmail.com,3111772480,CC,69038649,SUSPENDIDO
61207.0,Maria Lopez,sofiatorres@yahoo.com,3115698917,CC,10736134,desconocido
,Juan Perez,anamartinez@yahoo.com,3023266040,CC,83748383,ACTIVO
1341.0,Carlos Gomez,juanperez@yahoo.com,3105389166,TI,22504253,desconocido
27400.0,Juan Perez,,3012435776,TI,25269394,ACTIVO
2823.0,Luis Rojas,,3002283816,CE,85370303,SUSPENDIDO
,Juan Perez,marialopez@hotmail.com,3016341696,CC,96140890,SUSPENDIDO
,Sofia Torres,sofiatorres@hotmail.com,3023340399,CC,10899496,ACTIVO
45810.0,Sofia Torres,luisrojas@hotmail.com,3102751289,CE,,SUSPENDIDO
8605.0,Sofia Torres,,3018137424,TI,16796911,SUSPENDIDO
,Juan Perez,luisrojas@gmail.com,3114763132,CC,76276629,ACTIVO
65621.0,Sofia Torres,marialopez@hotmail.com,3023581444,TI,,INACTIVO
26506.0,Maria Lopez,juanperez@gmail.com,3115199536,TI,,SUSPENDIDO
51708.0,Maria Lopez,marialopez@hotmail.com,3013908986,CE,,SUSPENDIDO
20102.0,Luis Rojas,anamartinez@hotmail.com,3027937669,CC,50836036,INACTIVO
29835.0,Carlos Gomez,juanperez@hotmail.com,3102315092,CC,89800123,ACTIVO
48134.0,Carlos Gomez,,3118278293,CC,89678220,INACTIVO
84040.0,Luis Rojas,,3106064315,CC,57868088,INACTIVO
30736.0,Ana Martinez,juanperez@gmail.com,3003968560,CE,,INACTIVO
37226.0,Carlos Gomez,luisrojas@hotmail.com,abc123,CE,54712576,ACTIVO
30674.0,Maria Lopez,luisrojas@yahoo.com,3021602138,TI,86902904,SUSPENDIDO
,Luis Rojas,juanperez@gmail.com,3105218263,CE,14756679,INACTIVO
30858.0,Sofia Torres,,3102664145,CC,42036655,SUSPENDIDO
94296.0,Juan Perez,,3008523341,TI,36938650,INACTIVO
13710.0,Sofia Torres,juanperez@gmail.com,abc123,CE,54474570,ACTIVO
97923.0,Luis Rojas,,3113380542,TI,77902386,INACTIVO
31678.0,Juan Perez,luisrojas@hotmail.com,3016493539,CC,,INACTIVO
,Luis Rojas,sofiatorres@yahoo.com,3114880250,CC,80985944,INACTIVO
866.0,Carlos Gomez,juanperez@yahoo.com,abc123,TI,62771623,ACTIVO
10757.0,Sofia Torres,,3028375398,CE,61589683,ACTIVO
45704.0,Juan Perez,,3115421346,TI,60501137,INACTIVO
32327.0,Juan Perez,sofiatorres@yahoo.com,3018251390,CC,,SUSPENDIDO
3514.0,Ana Martinez,juanperez@hotmail.com,3007683822,TI,92408263,SUSPENDIDO
25503.0,Sofia Torres,juanperez@gmail.com,abc123,TI,10648251,INACTIVO
,Luis Rojas,carlosgomez@yahoo.com,3014177272,CE,72364449,ACTIVO
23177.0,Luis Rojas,,3019802588,CC,18672289,INACTIVO
66673.0,Carlos Gomez,anamartinez@gmail.com,3103290501,CC,10093489,desconocido
23871.0,Carlos Gomez,juanperez@yahoo.com,3105160202,CE,10350590,desconocido
48536.0,Juan Perez,luisrojas@gmail.com,3012907750,CC,49695019,ACTIVO
7677.0,Ana Martinez,marialopez@hotmail.com,abc123,TI,36429943,ACTIVO
25586.0,Juan Perez,luisrojas@yahoo.com,3026601612,TI,91543431,INACTIVO
88762.0,Carlos Gomez,,3018337950,CE,64422562,SUSPENDIDO
53974.0,Sofia Torres,anamartinez@hotmail.com,3103310810,TI,,INACTIVO
86504.0,Carlos Gomez,carlosgomez@yahoo.com,abc123,CC,46811135,INACTIVO
77006.0,Ana Martinez,,3022908377,TI,40439376,INACTIVO
235.0,Luis Rojas,,3102847506,CC,69942870,SUSPENDIDO
10410.0,Sofia Torres,luisrojas@gmail.com,abc123,TI,39429856,INACTIVO
64220.0,Carlos Gomez,juanperez@hotmail.com,abc123,CC,31948303,INACTIVO
34152.0,Maria Lopez,luisrojas@yahoo.com,abc123,CC,19313439,ACTIVO
86500.0,Sofia Torres,marialopez@hotmail.com,3111328772,CC,,SUSPENDIDO
93101.0,Luis Rojas,marialopez@gmail.com,abc123,CE,49046921,SUSPENDIDO
,Carlos Gomez,anamartinez@gmail.com,3005915118,CE,67558327,INACTIVO
3324.0,Juan Perez,marialopez@yahoo.com,abc123,TI,73656273,SUSPENDIDO
95488.0,Ana Martinez,anamartinez@hotmail.com,3102932663,CC,,INACTIVO
5997.0,Juan Perez,sofiatorres@gmail.com,3114993659,CC,27687435,desconocido
,Juan Perez,juanperez@hotmail.com,3024807150,TI,91560651,ACTIVO
20091.0,Sofia Torres,,3111785464,TI,11657310,SUSPENDIDO
,Luis Rojas,anamartinez@gmail.com,3118627192,CE,68488605,SUSPENDIDO
2664.0,Luis Rojas,,3117556906,CE,73762974,SUSPENDIDO
2114.0,Juan Perez,,3001892541,CC,44886129,INACTIVO
4934.0,Sofia Torres,luisrojas@yahoo.com,3116603630,CC,,INACTIVO
72710.0,Luis Rojas,luisrojas@hotmail.com,3022856404,TI,50262497,ACTIVO
,Sofia Torres,sofiatorres@yahoo.com,3029745900,TI,86519684,SUSPENDIDO
99866.0,Ana Martinez,,3005239272,TI,59425439,ACTIVO
95126.0,Juan Perez,,3022627486,CC,34636154,SUSPENDIDO
22.0,Juan Perez,,3015733604,TI,12673234,SUSPENDIDO
92797.0,Carlos Gomez,anamartinez@yahoo.com,3117204849,CC,89886617,INACTIVO
72464.0,Maria Lopez,anamartinez@yahoo.com,3007350249,CC,66415819,desconocido
80387.0,Sofia Torres,luisrojas@hotmail.com,3011086133,TI,,INACTIVO
,Carlos Gomez,marialopez@yahoo.com,3002590629,CC,93237491,ACTIVO
58167.0,Maria Lopez,,3105852068,CE,66954946,INACTIVO
20966.0,Sofia Torres,anamartinez@yahoo.com,abc123,CC,18776705,ACTIVO
39855.0,Sofia Torres,juanperez@hotmail.com,abc123,CE,74556225,INACTIVO
45002.0,Sofia Torres,sofiatorres@gmail.com,3102694880,CE,,INACTIVO
40508.0,Maria Lopez,,3117983787,CC,51795345,ACTIVO
78129.0,Juan Perez,,3008153916,CE,22576628,SUSPENDIDO
8001.0,Carlos Gomez,,3012723301,TI,77092435,ACTIVO
30081.0,Sofia Torres,marialopez@hotmail.com,3117984262,TI,75805460,ACTIVO
57991.0,Juan Perez,anamartinez@gmail.com,3103207579,CC,,INACTIVO
24738.0,Ana Martinez,juanperez@yahoo.com,abc123,TI,76837425,INACTIVO
31999.0,Sofia Torres,anamartinez@yahoo.com,abc123,CC,73202914,ACTIVO
,Ana Martinez,juanperez@gmail.com,3115991167,TI,91955455,INACTIVO
,Ana Martinez,luisrojas@hotmail.com,3021264554,TI,24133373,INACTIVO
39391.0,Carlos Gomez,,3013118996,TI,69894146,SUSPENDIDO
26487.0,Carlos Gomez,sofiatorres@hotmail.com,abc123,TI,73882969,ACTIVO
8072.0,Maria Lopez,,3006484763,CC,97222420,INACTIVO
,Ana Martinez,anamartinez@hotmail.com,3015727899,TI,16657079,SUSPENDIDO
,Carlos Gomez,marialopez@yahoo.com,3015691924,TI,85631794,SUSPENDIDO
23391.0,Luis Rojas,sofiatorres@hotmail.com,abc123,CE,66471009,INACTIVO
90235.0,Carlos Gomez,luisrojas@yahoo.com,3103670343,TI,,ACTIVO
8285.0,Sofia Torres,anamartinez@gmail.com,3014799139,CC,84241166,SUSPENDIDO
76099.0,Juan Perez,,3111961150,TI,56219387,INACTIVO
,Carlos Gomez,marialopez@yahoo.com,3102860006,CE,80002865,INACTIVO
,Sofia Torres,luisrojas@gmail.com,3021004695,CE,72075436,INACTIVO
,Maria Lopez,sofiatorres@yahoo.com,3013043316,CE,32029207,ACTIVO
,Sofia Torres,anamartinez@gmail.com,3014260451,TI,86911213,SUSPENDIDO
94981.0,Maria Lopez,sofiatorres@gmail.com,abc123,CE,55322355,SUSPENDIDO
94250.0,Luis Rojas,carlosgomez@hotmail.com,abc123,TI,77613872,INACTIVO
,Sofia Torres,sofiatorres@hotmail.com,3025164034,CC,79731928,INACTIVO
,Ana Martinez,carlosgomez@hotmail.com,3026967477,CE,10244196,ACTIVO
29197.0,Luis Rojas,sofiatorres@gmail.com,3116424817,CE,15273079,desconocido
45295.0,Ana Martinez,marialopez@hotmail.com,abc123,CE,10281761,SUSPENDIDO
19343.0,Ana Martinez,juanperez@yahoo.com,abc123,CE,93508903,ACTIVO
72401.0,Maria Lopez,,3023650483,CC,31079202,ACTIVO
,Luis Rojas,juanperez@gmail.com,3106532332,CC,72149994,SUSPENDIDO
75958.0,Juan Perez,sofiatorres@hotmail.com,3004082087,CE,,SUSPENDIDO
74328.0,Juan Perez,,3115920310,CC,91525139,INACTIVO
80896.0,Carlos Gomez,carlosgomez@gmail.com,abc123,CE,33389831,SUSPENDIDO
73504.0,Luis Rojas,marialopez@hotmail.com,3118230664,CC,83599648,ACTIVO
6699.0,Juan Perez,anamartinez@yahoo.com,3023232645,CE,,ACTIVO
,Sofia Torres,carlosgomez@yahoo.com,3111506005,CE,31527248,SUSPENDIDO
91290.0,Ana Martinez,carlosgomez@hotmail.com,3026548260,TI,,ACTIVO
92430.0,Juan Perez,juanperez@gmail.com,abc123,CC,53411733,ACTIVO
,Ana Martinez,marialopez@hotmail.com,3028238123,CE,46336582,ACTIVO
,Juan Perez,anamartinez@hotmail.com,3026759695,CC,81268465,SUSPENDIDO
66082.0,Maria Lopez,anamartinez@hotmail.com,3002781959,TI,71022317,ACTIVO
77056.0,Luis Rojas,juanperez@gmail.com,3025147911,CE,,SUSPENDIDO
96642.0,Luis Rojas,sofiatorres@gmail.com,3119448058,TI,,SUSPENDIDO
58019.0,Luis Rojas,sofiatorres@hotmail.com,3025266950,TI,,SUSPENDIDO
6191.0,Luis Rojas,juanperez@gmail.com,abc123,TI,98463078,SUSPENDIDO
40153.0,Sofia Torres,carlosgomez@hotmail.com,abc123,TI,98945325,SUSPENDIDO
54059.0,Ana Martinez,carlosgomez@gmail.com,abc123,TI,90757403,INACTIVO
81087.0,Carlos Gomez,sofiatorres@hotmail.com,3106643102,CC,,ACTIVO
79987.0,Carlos Gomez,luisrojas@hotmail.com,abc123,TI,73046055,ACTIVO
89420.0,Carlos Gomez,carlosgomez@hotmail.com,3103290832,CC,,SUSPENDIDO
25593.0,Juan Perez,juanperez@hotmail.com,3108874782,CE,,ACTIVO
97663.0,Juan Perez,,3023508365,CC,83554897,SUSPENDIDO
78657.0,Carlos Gomez,marialopez@hotmail.com,3019585366,CE,,INACTIVO
,Sofia Torres,anamartinez@yahoo.com,3117788973,CC,33073464,SUSPENDIDO
91391.0,Carlos Gomez,,3011779119,CE,15303450,SUSPENDIDO
16809.0,Ana Martinez,luisrojas@hotmail.com,abc123,CC,54080876,INACTIVO
,Carlos Gomez,luisrojas@hotmail.com,3118690014,CC,67052894,ACTIVO
11650.0,Sofia Torres,,3017037473,CC,53585453,SUSPENDIDO
6717.0,Carlos Gomez,carlosgomez@gmail.com,abc123,TI,50764802,SUSPENDIDO
,Carlos Gomez,luisrojas@hotmail.com,3018891817,CE,21439233,SUSPENDIDO
9012.0,Juan Perez,anamartinez@hotmail.com,3007808422,CE,54713249,desconocido
91913.0,Luis Rojas,marialopez@hotmail.com,3105807788,TI,14848954,desconocido
17353.0,Sofia Torres,marialopez@gmail.com,abc123,TI,89124236,INACTIVO
4110.0,Juan Perez,,3019688290,CE,42588312,INACTIVO
,Ana Martinez,marialopez@gmail.com,3011405774,CE,29091674,INACTIVO
87793.0,Juan Perez,juanperez@hotmail.com,abc123,CC,58229110,SUSPENDIDO
42800.0,Juan Perez,carlosgomez@gmail.com,abc123,TI,67785661,INACTIVO
1480.0,Juan Perez,anamartinez@gmail.com,abc123,CC,10352839,SUSPENDIDO
76999.0,Ana Martinez,sofiatorres@gmail.com,3016968444,CE,,ACTIVO
48938.0,Carlos Gomez,sofiatorres@yahoo.com,abc123,TI,14569977,INACTIVO
89898.0,Luis Rojas,juanperez@yahoo.com,3009419650,CC,94033023,desconocido
54874.0,Ana Martinez,carlosgomez@yahoo.com,3113343223,TI,,SUSPENDIDO
46232.0,Juan Perez,,3115505877,CE,78734152,ACTIVO
85291.0,Ana Martinez,luisrojas@gmail.com,3102729168,CC,91662900,INACTIVO
,Maria Lopez,juanperez@gmail.com,3111187290,TI,40321976,SUSPENDIDO
4731.0,Luis Rojas,luisrojas@gmail.com,abc123,CC,16007653,ACTIVO
91342.0,Carlos Gomez,sofiatorres@hotmail.com,3103838409,CE,96718587,ACTIVO
48330.0,Juan Perez,anamartinez@gmail.com,3115177379,TI,38148269,INACTIVO
95334.0,Juan Perez,,3111103552,TI,65125255,INACTIVO
60744.0,Juan Perez,luisrojas@gmail.com,3029529653,CE,,ACTIVO
65071.0,Maria Lopez,carlosgomez@gmail.com,3021781541,TI,99793191,SUSPENDIDO
64568.0,Juan Perez,,3115070001,TI,67086483,SUSPENDIDO
8543.0,Maria Lopez,,3029371501,CE,89426221,INACTIVO
,Sofia Torres,sofiatorres@yahoo.com,3027069976,CC,80106380,INACTIVO
95310.0,Maria Lopez,luisrojas@yahoo.com,3018054496,CC,29604425,desconocido
98666.0,Juan Perez,marialopez@hotmail.com,abc123,TI,67817696,INACTIVO
7062.0,Carlos Gomez,anamartinez@hotmail.com,3116839769,CC,,SUSPENDIDO
,Sofia Torres,carlosgomez@gmail.com,3109035972,CE,66209972,ACTIVO
,Juan Perez,juanperez@yahoo.com,3107366269,TI,14994573,INACTIVO
84548.0,Ana Martinez,luisrojas@yahoo.com,abc123,CC,97849194,INACTIVO
19724.0,Sofia Torres,,3023034469,CE,29730961,SUSPENDIDO
33175.0,Sofia Torres,luisrojas@hotmail.com,3114820860,CC,,INACTIVO
68251.0,Ana Martinez,carlosgomez@gmail.com,3001050289,CC,50020990,INACTIVO
84896.0,Juan Perez,,3104709972,TI,62223108,ACTIVO
37168.0,Luis Rojas,sofiatorres@yahoo.com,3024808320,CC,50288523,desconocido
98023.0,Ana Martinez,,3009615024,CE,49129223,SUSPENDIDO
,Ana Martinez,anamartinez@hotmail.com,3108521715,CC,37197536,SUSPENDIDO
97659.0,Maria Lopez,marialopez@gmail.com,abc123,CE,94918642,ACTIVO
191.0,Carlos Gomez,,3018464213,CC,50033979,ACTIVO
87181.0,Sofia Torres,sofiatorres@yahoo.com,3101466292,TI,,INACTIVO
32067.0,Carlos Gomez,juanperez@yahoo.com,3022100791,CC,10943339,INACTIVO
75051.0,Sofia Torres,anamartinez@yahoo.com,3119855517,CE,73213577,desconocido
68586.0,Juan Perez,marialopez@gmail.com,3021873576,TI,,SUSPENDIDO
59921.0,Maria Lopez,luisrojas@hotmail.com,abc123,CE,76713373,SUSPENDIDO
74663.0,Luis Rojas,sofiatorres@yahoo.com,3106651185,CE,,ACTIVO
,Luis Rojas,carlosgomez@hotmail.com,3003025259,CE,60600476,ACTIVO
,Ana Martinez,carlosgomez@hotmail.com,3112668453,TI,36160378,INACTIVO
,Sofia Torres,luisrojas@gmail.com,3011100837,CE,28027862,ACTIVO
11679.0,Maria Lopez,anamartinez@hotmail.com,abc123,CC,63904019,ACTIVO
64583.0,Juan Perez,carlosgomez@yahoo.com,3118182870,TI,78895018,desconocido
83017.0,Sofia Torres,,3108327604,CC,48036189,SUSPENDIDO
80650.0,Maria Lopez,luisrojas@yahoo.com,abc123,CC,63284481,INACTIVO
26619.0,Carlos Gomez,juanperez@hotmail.com,3101542146,CC,73597166,desconocido
14930.0,Luis Rojas,marialopez@gmail.com,3016831255,CE,,SUSPENDIDO
,Maria Lopez,anamartinez@hotmail.com,3001684542,CC,16741156,ACTIVO
8431.0,Luis Rojas,luisrojas@gmail.com,3109994023,TI,,SUSPENDIDO
,Maria Lopez,sofiatorres@gmail.com,3109448356,CE,57634004,ACTIVO
,Ana Martinez,carlosgomez@yahoo.com,3027192250,CE,47694537,INACTIVO
47646.0,Juan Perez,,3112661868,CE,56309603,ACTIVO
33089.0,Ana Martinez,sofiatorres@yahoo.com,3111732866,CC,,SUSPENDIDO
8591.0,Sofia Torres,juanperez@hotmail.com,abc123,TI,95500397,INACTIVO
91892.0,Sofia Torres,juanperez@yahoo.com,3005031119,CE,73610488,INACTIVO
66587.0,Juan Perez,,3023922842,CC,33927914,INACTIVO
32984.0,Ana Martinez,,3014537099,CC,36251354,SUSPENDIDO
23247.0,Ana Martinez,,3017820426,TI,69809930,ACTIVO
82806.0,Maria Lopez,anamartinez@hotmail.com,3015124610,CC,79344112,ACTIVO
81276.0,Juan Perez,anamartinez@hotmail.com,3028894531,TI,,ACTIVO
41309.0,Maria Lopez,anamartinez@gmail.com,abc123,CE,99345306,ACTIVO
,Luis Rojas,luisrojas@yahoo.com,3007541564,CE,86020455,ACTIVO
45124.0,Ana Martinez,luisrojas@hotmail.com,3025068211,CE,76127027,SUSPENDIDO
,Maria Lopez,marialopez@yahoo.com,3017104677,CC,10538899,ACTIVO
13955.0,Sofia Torres,marialopez@hotmail.com,abc123,CE,30393578,ACTIVO
35954.0,Luis Rojas,,3001604170,CE,72852644,SUSPENDIDO
,Luis Rojas,juanperez@gmail.com,3101231962,CC,58285441,ACTIVO
